@context,@type,name,description,image/0,image/1,image/2,image/3,sku,brand/@type,brand/name,aggregateRating/@type,aggregateRating/ratingValue,aggregateRating/ratingCount,review/0/@type,review/0/reviewRating/@type,review/0/reviewRating/ratingValue,review/0/reviewRating/bestRating,review/0/author/@type,review/0/author/name,review/0/reviewBody,review/1/@type,review/1/reviewRating/@type,review/1/reviewRating/ratingValue,review/1/reviewRating/bestRating,review/1/author/@type,review/1/author/name,review/1/reviewBody,review/2/@type,review/2/reviewRating/@type,review/2/reviewRating/ratingValue,review/2/reviewRating/bestRating,review/2/author/@type,review/2/author/name,review/2/reviewBody,image/4,image/5,image/6,image/7,image/8,image/9,image/10,image/11
https://schema.org/,Product,"iPhone 12 Azul, com Tela de 6,1"", 5G, 128GB e Câmera Dupla Ultra-Angular e Grande-Angular de 12 MP - MGJE3BR/A","Características

Sistema Operacional
iOS

Tela
Tamanho: 6,1""
Material: Super Retina XDR
Resolução: 2532 x 1170 a 460ppp

Conectividade
5G
Wi-Fi
EDGE
Bluetooth

Capacidade
128 GB *

* Parte da memória interna já é utilizada pelo sistema operacional e aplicativos pré-instalados

Processador
A14 Bionic

Câmera Traseira
Sistema de câmera dupla (ultra-angular e grande-angular) de 12 MP
Ultra-angular: abertura ƒ/2.4 e campo de visão de 120°
Grande-angular: abertura ƒ/1.6
Flash

Câmera Frontal
12 MP
Abertura ƒ/2.2

Filmadora
Gravação de Vídeo HDR com Dolby Vision até 30 qps, 4K a 24 qps, 30 qps ou 60 qps, HD de 1080p a 30 qps ou 60 qps, HD de 720p a 30 qps

Outros Recursos
Dual Chip
Tipo de Chip: eSIM e nano SIM (não incluso)
GPS
MP3
Recursos de Som: Alto-falante estéreo
Idiomas do Menu: Alemão, árabe, catalão, chinês (simplificado, tradicional, tradicional de Hong Kong), coreano, croata, dinamarquês, eslovaco, espanhol (América Latina, Espanha, México), finlandês, francês (Canadá, França), grego, hebraico, hindi, holandês, húngaro, indonésio, inglês (Austrália, EUA, Reino Unido), italiano, japonês, malaio, norueguês, polonês, português (Brasil, Portugal), romeno, russo, sueco, tailandês, tcheco, turco, ucraniano, vietnamita.
WAP

Bateria
Tipo de Bateria: Interna recarregável de íon de lítio

Cor
Azul

EAN
194252032053

Especificações Técnicas
Modelo: MGJE3BR/A
Garantia: 12 meses

Dimensões e Peso
Dimensões do produto com embalagem (AxLxP): 282x164,9x89,6 mm
Peso do produto com embalagem: 0,32 kg

Itens Inclusos
01 iPhone 12 com iOS
01 Cabo de USB-C para Lightning
Documentação
",https://imgs.casasbahia.com.br/1518709393/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1518709393/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1518709393/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1518709393/4xg.jpg?imwidth=500,1518709393,Brand,Apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://schema.org/,Product,"iPhone 11 Apple 128GB Branco Tela de 6,1”, Câmera Dupla de 12MP, iOS","Grave vídeos 4K, faça belos retratos e capture paisagens inteiras com o novo sistema de câmera dupla. Tire fotos incríveis com pouca luz usando o modo Noite. Veja cores fiéis em fotos, vídeos e jogos na tela Liquid Retina de 6.1 polegadas***. Leve o desempenho sem precedentes do chip A13 Bionic para seus games, realidade aumentada e fotografia. Faça muito e recarregue pouco com a bateria para o dia todo**. E conte com resistência à água de até dois metros por até 30 minutos*.",https://imgs.casasbahia.com.br/55014755/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55014755/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55014755/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55014755/4xg.jpg?imwidth=500,55014755,Brand,Apple,AggregateRating,5,161,Review,Rating,5,5,Person,Letícia,"O iPhone 11 é excelente, nada a reclamar. Uma pena não vir carregador e fone. A entrega atrasou bastante.",Review,Rating,5,5,Person,Sunamita,"Lindo perfeito qualidade sensacional, o pedido foi entregue após 3 dias da confirmação de pagamento adorei...",Review,Rating,1,5,Person,Jonathan,"Já abri uma reclamação, liguei várias vezes. No lugar do celular, chegou um pedaço de ferro e a caixa veio toda amassada. Estou indignado com isso que aconteceu ",,,,,,,,
https://schema.org/,Product,Apple iPhone 14 Pro Max 256GB Roxo-profundo ,"  Apple iPhone 14 Pro Max 256GB Roxo-profundo   Características   Marca: Apple   Modelo: iPhone 14 Pro Max   Referência: MQ9X3BE/A   Cód.: 222273   Cor: Roxo-profundo   Memória Interna: 256GB   Processador: Chip A16   Sistema Operacional: iOS 16, com ainda mais maneiras de personalizar, se comunicar e compartilhar******   Especificações   Tela Super Retina XDR de 6,7 polegadas** com tela Sempre Ativa e ProMotion   Dynamic Island, uma nova forma de interação no iPhone   Câmera grande-angular de 48MP para resolução até 4x maior   Modo Cinema, agora em 4K Dolby Vision até 30qps   Modo Ação para vídeos em movimento com mais estabilidade   Tecnologia de segurançaDetecção de Acidente*,que liga para a emergência se você não puder   Bateria para o dia todo e até 29 horas de reprodução de vídeo***   A16 Bionic, o máximo em chip para smartphone. Rede celular 5G ultrarrápida****   Durabilidade líder na indústria, com Ceramic Shield e resistência à água*****   iOS 16, com ainda mais maneiras de personalizar, se comunicar e compartilhar******   Tela   Super Retina XDR   OLED sem bordas de 6,7 polegadas (na diagonal)   Resolução de 2796 x 1290 pixels a 460 ppp   A tela do iPhone 14 Pro Max tem bordas arredondadas que se ajustam ao design curvo do aparelho dentro da sua forma retangular. Quando medida como um retângulo, a tela tem 6,69 polegadas na diagonal. A área real de visualização é menor.   Dynamic Island   Tela Sempre Ativa   Tecnologia ProMotion com taxas de atualização adaptativas de até 120 Hz   HDR   True Tone   Ampla tonalidade de cores (P3)   Resposta tátil   Proporção de contraste: 2.000.000:1 (típica)   Brilho máx. de 1000 nits (típico); pico de brilho de 1600 nits (HDR); pico de brilho de 2000 nits (ambiente externo)   Revestimento resistente a impressões digitais e oleosidade   Suporte à exibição simultânea de vários idiomas e caracteres   Câmera   Sistema de câmera Pro   Grande-angular de 48 MP  Ultra-angular de 12 MP  Teleobjetiva de 2x de 12 MP   Teleobjetiva de 3x de 12 MP: 77 mm, abertura /2.8, estabilização óptica de imagem, lente de seis elementos   Zoom in óptico de 3x, zoom out óptico de 2x; alcance de zoom óptico de 6x; zoom digital até 15x   Lente coberta com cristal de safira   Flash True Tone Adaptativo   Photonic Engine   Deep Fusion   HDR Inteligente 4   Modo Retrato com efeito bokeh avançado e Controle de Profundidade   Gravação de vídeo   Gravação de vídeo 4K a 24 qps, 25 qps, 30 qps ou 60 qps   Gravação de vídeo HD de 1080p a 25 qps, 30 qps ou 60 qps   Gravação de vídeo HD de 720p a 30 qps   Modo Cinema até 4K HDR a 30 qps   Modo Ação até 2.8K a 60 qps   Gravação de vídeo HDR Dolby Vision até 4K a 60 qps   Gravação de vídeo ProRes até 4K a 30 qps (1080p a 30 qps para o modelo de 128 GB)   Gravação de vídeo macro, inclusive em câmera lenta e time-lapse   Vídeo em câmera lenta de 1080p a 120 qps ou 240 qps   Vídeo em time-lapse com estabilização   Face ID  Reconhecimento facial pela câmera TrueDepth   Rede   5G (sub-6 GHz) com 4x4 MIMO4   Gigabit LTE com MIMO 4x4 e LAA4   WiFi 6 (802.11ax) com MIMO 2x2   Bluetooth 5.3   Chip de banda ultralarga para reconhecimento espacial5   NFC com modo leitura   Cartões expressos com reserva de bateria   Bateria   Reprodução de vídeo: Até 29 horas   Streaming de vídeo: Até 25 horas   Reprodução de áudio: Até 95 horas   Compatível com recarga rápida   Recarga de até 50% em aproximadamente 30 minutos10 com adaptador de energia de 20W ou superior (disponível separadamente)   Bateria interna recarregável de íon de lítio   Recarga sem fio MagSafe até 15W11   Recarga sem fio padrão Qi até 7,5W11   Recarga via USB do computador ou adaptador de energia   Cartão SIM   Compatível com Dual eSIM12   Dual SIM (eSIM e nano SIM)   O iPhone 14 Pro e o iPhone 14 Pro Max não são compatíveis com os cartões micro SIM existentes.   Itens inclusos   iPhone com iOS 16   Cabo de USB-C para Lightning   Documentação   Garantia:   12 meses   Avisos legais   *O SOS de Emergência usa uma conexão de rede celular ou chamadas Wi-Fi.   ***A duração da bateria varia de acordo com o uso e a configuração.   ****É preciso ter um plano de dados. 5G só está disponível em alguns países e por meio de determinadas operadoras. As velocidades variam de acordo com as condições e operadoras locais.   *****O iPhone 14 Pro Max é resistente a respingos, água e poeira e foi testado em condições controladas em laboratório. A resistência a respingos, água e poeira não é uma condição permanente e pode diminuir com o tempo. Não tente recarregar um iPhone molhado. Danos decorrentes de contato com líquidos não estão incluídos na garantia.   ******Alguns recursos podem não estar disponíveis em todos os países ou regiões. ",https://imgs.casasbahia.com.br/1549353724/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1549353724/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1549353724/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1549353724/4xg.jpg?imwidth=500,1549353724,Brand,Apple,AggregateRating,5,1,Review,Rating,5,5,Person,Cristiane,"Lindo, perfeito! Melhor celular!!",,,,,,,,,,,,,,,,,,,,,,
https://schema.org/,Product,"iPhone 13 mini Apple 512GB Meia-noite Tela de 5,4”, Câmera Dupla de 12MP",iPhone 13 mini. O sistema de câmera dupla mais avançado em um iPhone. Chip A15 Bionic com velocidade impressionante. Um salto em bateria. Projetado para durar. 5G ultrarrápido1. E tela Super Retina XDR mais brilhante.,https://imgs.casasbahia.com.br/55033568/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55033568/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55033568/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55033568/4xg.jpg?imwidth=500,55033568,Brand,Apple,AggregateRating,5,9,Review,Rating,5,5,Person,Nilson,A compra foi de acordo com a minha escolha.,Review,Rating,5,5,Person,Rafael,Muito bom,Review,Rating,5,5,Person,Osmar,"muito bom, tamanho ideal para carregar no bolso e capacidade de memoria suficiente.",https://imgs.casasbahia.com.br/55033568/5xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55033568/6xg.jpg?imwidth=500,,,,,,
https://schema.org/,Product,"iPhone 12 mini Apple 256GB PRODUCT(RED) 5G Tela de 5,4”, Câmera Dupla de 12MP, iOS","O iPhone 12 mini acomoda grandes recursos em um design compacto de 5.4 polegadas*. Tela Super Retina XDR brilhante. Ceramic Shield, que é quatro vezes mais resistente a quedas**. Fotos surpreendentes em pouca luz com o modo Noite em todas as câmeras. Reprodução, edição e gravação de vídeos HDR em Dolby Vision com qualidade de cinema. Poderoso chip A14 Bionic. Compatibilidade com 5G***. E novos acessórios MagSafe com encaixe fácil e recarga sem fio mais rápida****. São grandes novidades em um minidesign.",https://imgs.casasbahia.com.br/55014500/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55014500/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55014500/4xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/55014500/5xg.jpg?imwidth=500,55014500,Brand,Apple,AggregateRating,5,40,Review,Rating,5,5,Person,Filipe,"Rápido, boa câmera e bateria. O tamanho para mim é o ideal já que uso no bolso e muitas vezes utilizo com uma mão só.",Review,Rating,5,5,Person,Isabela,ótimo produto!,Review,Rating,5,5,Person,Marcia,"O celular foi para minha filha, e até o momento ela só tem falado bem desse aparelho. Só elogios. ",https://imgs.casasbahia.com.br/55014500/6xg.jpg?imwidth=500,,,,,,,
https://schema.org/,Product,Usado: iPhone X 64GB Cinza Espacial Muito Bom - Trocafone,"Aparelho Desbloqueado com garantia de 90 dias.Condição do aparelho: UsadoAparelho com alguns sinais de uso, como arranhões, riscos e/ou amassados.Informações importantes: O aparelho não possui defeitos. A tela do aparelho não está trincada ou rachada. Por serem seminovos, os aparelhos não são resistentes à água. Produto que já foi usado, ou seja, não é mais considerado um produto novo, mas que está totalmente desbloqueado para todas as operadoras, reconfigurado de acordo com os padrões do fabricante (sem dados de terceiros) e pronto para uso.Conteúdo da Embalagem: O produto não é vendido em sua embalagem original. O conector da base para Usb e carregador Usb que acompanham o aparelho NÃO são originais, mas são certificados pelo Fabricante.O manual não consta na embalagem do distribuidor, mas pode ser verificado no site do fabricante.Este produto Usado foi revisado pelo distribuidor, está em perfeitas condições de funcionamento e têm garantia legal de 90 dias, fornecida pelo distribuidor, exclusivamente em relação a defeitos de funcionamento. prazo de 90 dias é contado da data de entrega do produto.Controle de qualidade: Todos os produtos Usados foram criteriosamente inspecionados por uma equipe técnica especializada, com objetivo de assegurar que cada aparelho atenda a todos os padrões de qualidade e funcionamento.Para que este produto possa ser comercializado foram realizados os seguintes testes:  Wi-fi Bluetooth Sinal de rede Alto-falante Microfone Câmera Botões Tela (aparência de possíveis riscos) Desbloqueio do aparelho iCloud liberado (quando aplicável) ",https://imgs.casasbahia.com.br/1517875343/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517875343/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517875343/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517875343/4xg.jpg?imwidth=500,1517875343,Brand,Apple,AggregateRating,5,1,Review,Rating,5,5,Person,Joao,Celular no estado de novo,,,,,,,,,,,,,,,,,,,,,,
https://schema.org/,Product,Usado: iPhone 7 128GB Preto Brilhante Bom - Trocafone,"Aparelho Desbloqueado com garantia de 90 dias.Condição do aparelho: UsadoAparelho com diversos sinais de uso mais nítidos, como arranhões, riscos e amassados.Informações importantes: O aparelho não possui defeitos. A tela do aparelho não está trincada ou rachada. Por serem seminovos, os aparelhos não são resistentes à água. Produto que já foi usado, ou seja, não é mais considerado um produto novo, mas que está totalmente desbloqueado para todas as operadoras, reconfigurado de acordo com os padrões do fabricante (sem dados de terceiros) e pronto para uso.Conteúdo da Embalagem: O produto não é vendido em sua embalagem original. O conector da base para Usb e carregador Usb que acompanham o aparelho NÃO são originais, mas são certificados pelo Fabricante.O manual não consta na embalagem do distribuidor, mas pode ser verificado no site do fabricante.Este produto Usado foi revisado pelo distribuidor, está em perfeitas condições de funcionamento e têm garantia legal de 90 dias, fornecida pelo distribuidor, exclusivamente em relação a defeitos de funcionamento. prazo de 90 dias é contado da data de entrega do produto.Controle de qualidade: Todos os produtos Usados foram criteriosamente inspecionados por uma equipe técnica especializada, com objetivo de assegurar que cada aparelho atenda a todos os padrões de qualidade e funcionamento.Para que este produto possa ser comercializado foram realizados os seguintes testes:  Wi-fi Bluetooth Sinal de rede Alto-falante Microfone Câmera Botões Tela (aparência de possíveis riscos) Desbloqueio do aparelho iCloud liberado (quando aplicável) ",https://imgs.casasbahia.com.br/1517876266/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517876266/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517876266/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517876266/4xg.jpg?imwidth=500,1517876266,Brand,Apple,AggregateRating,4.5,29,Review,Rating,5,5,Person,Maria,ótimo veio 100%,Review,Rating,4,5,Person,Vanderlei,"Produto sem marcas de uso, muito bonito. Porém com alguns meses de uso já está travando",Review,Rating,5,5,Person,Adailson,Muito bom.,,,,,,,,
https://schema.org/,Product,"iPhone 14 Pro Apple (256GB) Roxo-Profundo, Tela de 6,1"", 5G, Câmera Tripla de 48MP + 12MP + 12MP","iPhone 14 Pro com Tela de 6,1"", 5G + Wi-Fi, Processador A16 Bionic, Sistema Operacional iOS 16 e Câmera Frontal com 12MP. O maior upgrade do sistema de câmera Pro até hoje. Tela Super Retina XDR com ProMotion para uma experiência mais rápida e responsiva. Chip A16 Bionic com velocidade impressionante. 5G ultrarrápido*. Design resistente. E um salto imenso na duração da bateria. * É preciso ter um plano de dados. 5G só está disponível em alguns países e por meio de determinadas operadoras. As velocidades variam de acordo com as condições e operadoras locais. Para obter detalhes sobre a compatibilidade com 5G, entre em contato com sua operadora e consulte apple.com/br/iphone/cellular. Características Sistema Operacional iOS 16 Tela Tamanho: 6,1"" Material: Super Retina XDR Resolução: 2556 x 1179 pixels a 460 ppi OLED sem bordas Design resistente com Ceramic Shield Tecnologia ProMotion Tela Sempre Ativa Dynamic Island HDR True Tone Ampla tonalidade de cores (P3) Resposta tátil Proporção de contraste: 2.000.000:1 (típica) Brilho máx. de 1000 nits (típico): Pico de brilho de 1600 nits (HDR) Pico de brilho de 2000 nits (ambiente externo) Conectividade 5G (sub-6 GHz) Wi-Fi 6 Bluetooth 5.3 GSM/EDGE WAP NFC com modo leitura Capacidade 256GB * * Parte da memória interna já é utilizada pelo sistema operacional e aplicativos pré-instalados Processador A16 Bionic Câmera Traseira Sistema de câmera Pro (grande-angular de 48 MP, ultra-angular de 12 MP e teleobjetiva de 12 MP) Grande-angular: abertura /1.78 Ultra-angular: abertura /2.2 Teleobjetiva: abertura /2.8 Estabilização óptica de imagem por deslocamento de sensor de segunda geração Zoom in óptico de 3x, zoom out óptico de 2x; alcance de zoom óptico de 6x Zoom digital até 15x Flash True Tone Adaptativo Photonic Engine Deep Fusion HDR Inteligente 4 para fotos Modo Retrato com efeito bokeh avançado e Controle de Profundidade Iluminação de Retrato com seis efeitos (Luz Natural, Luz de Estúdio, Luz de Contorno, Luz de Palco, Luz de Palco Mono, Luz Brilhante Mono) Modo Noite Retratos com modo Noite Estilos Fotográficos Fotografia macro Apple ProRAW Câmera Frontal Câmera frontal TrueDepth Fotos de 12 MP Abertura /1.9 Flash Retina Photonic Engine Deep Fusion HDR Inteligente 4 para fotos Estilos Fotográficos Modo Retrato com efeito bokeh avançado e Controle de Profundidade Iluminação de Retrato com seis efeitos (Luz Natural, Luz de Estúdio, Luz de Contorno, Luz de Palco, Luz de Palco Mono, Luz Brilhante Mono) Modo Noite Gravação de Vídeo Modo Cinema até 4K HDR a 30 qps Gravação de vídeo ProRes até 4K a 30 qps (1080p a 30 qps para o modelo de 128 GB) Gravação de vídeo 4K a 24 qps, 25 qps, 30 qps ou 60 qps Gravação de vídeo HDR Dolby Vision até 4K a 60 qps Gravação de vídeo HD de 1080p a 25 qps, 30 qps ou 60 qps Estabilização cinemática de vídeo (4K, 1080p e 720p) Vídeo em câmera lenta de 1080p a 120 qps QuickTake de vídeo Animoji e Memoji Face ID Reconhecimento facial pela câmera TrueDepth Chamada de Vídeo FaceTime de vídeo via dados celulares ou Wi-Fi FaceTime HD (1080p) de vídeo via 5G ou Wi-Fi Compartilhe a experiência de assistir a filmes ou TV, ouvir músicas e usar apps nas chamadas FaceTime com o SharePlay Chamada de Áudio FaceTime de áudio Faça chamadas de áudio via dados celulares ou Wi-Fi para qualquer aparelho com FaceTime Compartilhe a experiência de assistir a filmes ou TV, ouvir músicas e usar apps nas chamadas FaceTime com o SharePlay VoLTE (Voice over LTE) Chamadas Wi-Fi Reprodução de Vídeo HDR Dolby Vision, HDR10 e HLG Siri Use sua voz para enviar mensagens, definir lembretes e muito mais Ative dizendo E aí, Siri Use sua voz para ativar atalhos com seus apps favoritos Outros Recursos Dual Chip Tipo de Chip: eSIM e nano SIM (não incluso) GPS MP3 Recursos de Som: Alto-falante estéreo Banda: 5G Idiomas do Menu: Alemão, árabe, catalão, chinês (simplificado, tradicional, tradicional de Hong Kong), coreano, croata, dinamarquês, eslovaco, espanhol (América Latina, Espanha, México), finlandês, francês (Canadá, França), grego, hebraico, hindi, holandês, húngaro, indonésio, inglês (Austrália, EUA, Reino Unido), italiano, japonês, malaio, norueguês, polonês, português (Brasil, Portugal), romeno, russo, sueco, tailandês, tcheco, turco, ucraniano, vietnamita Resistência à água, respingos e poeira SOS de Emergência Detecção de Acidente Scanner LiDAR Giroscópio de alto alcance dinâmico Acelerômetro de força g de alta intensidade Sensor de proximidade Dois sensores de luz ambiente Barômetro Botões / Portas Conector Lightning Bateria Bateria interna recarregável de íon de lítio Recarga sem fio via MagSafe e Qi Recarga via USB do computador ou adaptador de energia Cor Roxo-Profundo EAN 194253488446 Especificações Técnicas Modelo: MQ1F3BE/A Garantia: 12 meses Dimensões e Peso Dimensões do produto sem embalagem (AxLxP): 148x71,5x7,8 mm Dimensões do produto com embalagem (AxLxP): 165x86,9x26,9 mm Peso do produto sem embalagem: 0,20 kg Peso do produto com embalagem: 0,33 kg Itens Inclusos 01 iPhone 14 Pro 01 Cabo de USB-C para Lightning Documentação",https://imgs.casasbahia.com.br/1547471458/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1547471458/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1547471458/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1547471458/4xg.jpg?imwidth=500,1547471458,Brand,Apple,AggregateRating,5,1,Review,Rating,5,5,Person,Amanda,Aparelho incrível! ,,,,,,,,,,,,,,,,,,,,,,
https://schema.org/,Product,Usado: iPhone XR 64GB Branco Muito Bom - Trocafone,"Aparelho Desbloqueado com garantia de 90 dias.Condição do aparelho: UsadoAparelho com alguns sinais de uso, como arranhões, riscos e/ou amassados.Informações importantes: O aparelho não possui defeitos. A tela do aparelho não está trincada ou rachada. Por serem Usados, os aparelhos não são resistentes à água. Produto que já foi usado, ou seja, não é mais considerado um produto novo, mas que está totalmente desbloqueado para todas as operadoras, reconfigurado de acordo com os padrões do fabricante (sem dados de terceiros) e pronto para uso.Conteúdo da Embalagem: O produto é vendido em uma caixa personalizada da Trocafone. O conector da base para Usb e carregador Usb que acompanham o aparelho NÃO são originais, mas são certificados pelo Fabricante.O manual não consta na embalagem do distribuidor, mas pode ser verificado no site do fabricante.Este produto Usado foi revisado pela Trocafone, está em perfeitas condições de funcionamento e têm garantia legal de 90 dias, fornecida pelo distribuidor, exclusivamente em relação a defeitos de funcionamento. prazo de 90 dias é contado da data de entrega do produto.Controle de qualidade: Todos os produtos Usados foram criteriosamente inspecionados por uma equipe técnica especializada da Trocafone, com objetivo de assegurar que cada aparelho atenda a todos os padrões de qualidade e funcionamento.Para que este produto possa ser comercializado foram realizados os seguintes testes:  Wi-fi Bluetooth Sinal de rede Alto-falante Microfone Câmera Botões Tela (aparência de possíveis riscos) Desbloqueio do aparelho iCloud liberado (quando aplicável) ",https://imgs.casasbahia.com.br/1519699674/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1519699674/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1519699674/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1519699674/4xg.jpg?imwidth=500,1519699674,Brand,Apple,AggregateRating,4.5,3,Review,Rating,5,5,Person,Mateus,Produto ótimo! Gostei muito ,Review,Rating,4,5,Person,Diego,Muito bom ,Review,Rating,5,5,Person,Leonardo,Ótimo ,,,,,,,,
https://schema.org/,Product,Usado: iPhone 7 Plus 32GB Dourado Muito Bom - Trocafone,"Aparelho Desbloqueado com garantia de 90 dias.Condição do aparelho: UsadoAparelho com alguns sinais de uso, como arranhões, riscos e/ou amassados.Informações importantes: O aparelho não possui defeitos. A tela do aparelho não está trincada ou rachada. Por serem seminovos, os aparelhos não são resistentes à água. Produto que já foi usado, ou seja, não é mais considerado um produto novo, mas que está totalmente desbloqueado para todas as operadoras, reconfigurado de acordo com os padrões do fabricante (sem dados de terceiros) e pronto para uso.Conteúdo da Embalagem: O produto não é vendido em sua embalagem original. O conector da base para Usb e carregador Usb que acompanham o aparelho NÃO são originais, mas são certificados pelo Fabricante.O manual não consta na embalagem do distribuidor, mas pode ser verificado no site do fabricante.Este produto Usado foi revisado pelo distribuidor, está em perfeitas condições de funcionamento e têm garantia legal de 90 dias, fornecida pelo distribuidor, exclusivamente em relação a defeitos de funcionamento. prazo de 90 dias é contado da data de entrega do produto.Controle de qualidade: Todos os produtos Usados foram criteriosamente inspecionados por uma equipe técnica especializada, com objetivo de assegurar que cada aparelho atenda a todos os padrões de qualidade e funcionamento.Para que este produto possa ser comercializado foram realizados os seguintes testes:  Wi-fi Bluetooth Sinal de rede Alto-falante Microfone Câmera Botões Tela (aparência de possíveis riscos) Desbloqueio do aparelho iCloud liberado (quando aplicável) ",https://imgs.casasbahia.com.br/1517876254/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517876254/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517876254/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517876254/4xg.jpg?imwidth=500,1517876254,Brand,Apple,AggregateRating,5,4,Review,Rating,5,5,Person,Joana,Veio em ótimo estado ,Review,Rating,5,5,Person,Laura,Otimo,Review,Rating,5,5,Person,Ana,Ótimo ,,,,,,,,
https://schema.org/,Product,Usado: iPhone 7 32GB Preto Matte Muito Bom - Trocafone,"Aparelho Desbloqueado com garantia de 90 dias.Condição do aparelho: UsadoAparelho com alguns sinais de uso, como arranhões, riscos e/ou amassados.Informações importantes: O aparelho não possui defeitos. A tela do aparelho não está trincada ou rachada. Por serem seminovos, os aparelhos não são resistentes à água. Produto que já foi usado, ou seja, não é mais considerado um produto novo, mas que está totalmente desbloqueado para todas as operadoras, reconfigurado de acordo com os padrões do fabricante (sem dados de terceiros) e pronto para uso.Conteúdo da Embalagem: O produto não é vendido em sua embalagem original. O conector da base para Usb e carregador Usb que acompanham o aparelho NÃO são originais, mas são certificados pelo Fabricante.O manual não consta na embalagem do distribuidor, mas pode ser verificado no site do fabricante.Este produto Usado foi revisado pelo distribuidor, está em perfeitas condições de funcionamento e têm garantia legal de 90 dias, fornecida pelo distribuidor, exclusivamente em relação a defeitos de funcionamento. prazo de 90 dias é contado da data de entrega do produto.Controle de qualidade: Todos os produtos Usados foram criteriosamente inspecionados por uma equipe técnica especializada, com objetivo de assegurar que cada aparelho atenda a todos os padrões de qualidade e funcionamento.Para que este produto possa ser comercializado foram realizados os seguintes testes:  Wi-fi Bluetooth Sinal de rede Alto-falante Microfone Câmera Botões Tela (aparência de possíveis riscos) Desbloqueio do aparelho iCloud liberado (quando aplicável) ",https://imgs.casasbahia.com.br/1517517129/1xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517517129/2xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517517129/3xg.jpg?imwidth=500,https://imgs.casasbahia.com.br/1517517129/4xg.jpg?imwidth=500,1517517129,Brand,Apple,AggregateRating,5,8,Review,Rating,5,5,Person,Thalia,"O produto chegou perfeito e bem embalado, com carregador e bateria 100% só com algumas marcas de uso na parte de trás. A bateria não dura muito mas deve ser coisa da Apple mesmo. Estou satisfeita.",Review,Rating,5,5,Person,Luciane,Sim como anúncio ,Review,Rating,5,5,Person,Geovana,"Amei, comprei 2 de uma vez. Veio perfeito. Muito bom, chegou bem antes do prazo. Comprarei mais vezes nota 10!",,,,,,,,
